Time,Blood glucose concentration in mg/dl,Glucose absorbed into the gut,Interstitial insulin concentration,Plasma insulin,Subcutaneous insulin concentration,Hardware basal insulin infusion
0,80,0,0,0,0,0
1,79.7317039839716,3.22714578493009e-05,2.13893484044241e-07,4.91638865920222,0.0282449668165122,0
2,79.5037554534413,0.000124882536791908,1.66084717011645e-06,9.83871923511569,0.056453633800557,0
3,79.3160370416506,0.000270643049114335,5.40117235854609e-06,14.7660877724573,0.0844596306953323,1000
4,79.1684222897383,0.000463190873631365,1.23260975263211e-05,19.6970217728693,0.112327021845795,0
5,79.0607712769764,0.000696119517969125,2.31674249878503e-05,24.6295109894387,0.140007451986479,0
6,78.9929265136568,0.000963538929933914,3.84978546326981e-05,29.5610382429406,0.167660945544649,0
7,78.9647090928975,0.00132329406434593,5.90585439215242e-05,34.4886102472728,0.254583906622806,0
8,78.9759150459624,0.00173010090480843,8.67891839929304e-05,39.4087884283706,0.252050754427123,0
9,79.0263120567456,0.00208596901345123,0.000120895102443714,44.3177197179897,0.249542807516925,0
10,79.1156364895261,0.00239682193901423,0.000160187307117663,49.2111673007642,0.247059815095433,0
11,79.2435905695976,0.00266789197156704,0.000203632597837321,54.0845412906287,0.244601528861333,0
12,79.4098398152532,0.00290380106646139,0.000250334720424936,58.9329293100832,0.242167702983955,0
13,79.614010724864,0.00310863228407313,0.000299517750699961,63.7511269436639,0.239758094078683,0
14,79.8556887167435,0.00328599285726108,0.000350511446272815,68.5336680349464,0.237372461182617,0
15,80.1344163192673,0.00343906986809387,0.000402738334721432,73.274854794587,0.235010565730481,0
16,80.449691608484,0.00357067940030775,0.000455702333895384,77.968787685269,0.232672171530761,0
17,80.8009668901963,0.00368330993236456,0.000508978724065412,82.6093950479743,0.230357044742088,0
18,81.1876476232333,0.00377916064629799,0.000562205312797344,87.1904624327389,0.228064953849854,0
19,81.6090915803584,0.00386017524837035,0.000615074652108565,91.7056615959755,0.225795669643059,0
20,82.0646082429764,0.00392807182767913,0.000667327183953326,96.1485791255527,0.223548965191393,0
21,82.5534584255166,0.00398436921716367,0.000718745204637286,100.512744654108,0.221324615822537,0
22,83.0748541250721,0.00403041026700655,0.000769147551608504,104.791658620544,0.219122399099701,0
23,83.6279585915824,0.00406738239235378,0.000818384927411923,108.97881953929,0.216942094799378,0
24,84.2118866135454,0.00409633571484398,0.000866335785603829,113.067750736742,0.214783484889321,0
25,84.8257050139469,0.0041181990799781,0.000912902712258031,117.052026514275,0.212646353506739,0
26,85.4684333507966,0.00413379419929495,0.000958009244494051,120.925297697365,0.210530486936714,0
27,86.1390448163676,0.00414384813712867,0.00100159707434127,124.6813165307,0.208435673590825,0
28,86.8364673289393,0.00414900433595738,0.00104362359232882,128.313960879619,0.206361703985992,0
29,87.5595848105633,0.00414983235160692,0.00108405973055404,131.817257698849,0.204308370723526,0
30,88.307238644087,0.00414683644949501,0.00112288806971563,135.185405730311,0.202275468468391,0
31,89.0782293024011,0.00414046319537681,0.00116010117877614,138.412797392684,0.200262793928665,0
32,89.8713181426107,0.00413110815840674,0.00119570015960543,141.494039826486,0.198270145835219,0
33,90.6852293575773,0.00411912183051989,0.00122969337221215,144.423975059654,0.196297324921582,0
